q_id,group,score,accuracy,reasoning,tokens,latency_ms,retrieval_ms,type,difficulty,bim_insight,hallucination,expanded_from_seed,context_is_iap,truncated,prompt_mode
99,H,1,0,1,3277,11591,319,spatial_awareness,High,False,True,False,False,False,appendix_c
99,I,2,1,1,1175,12770,427,spatial_awareness,High,False,True,False,False,False,appendix_c
99,J,3,2,1,1095,18244,6060,spatial_awareness,High,False,True,False,False,False,appendix_c
100,H,2,1,1,3267,12394,423,spatial_awareness,High,False,True,False,False,False,appendix_c
100,I,2,1,1,1236,15409,341,spatial_awareness,High,False,True,False,False,False,appendix_c
100,J,1,1,0,1260,12507,6477,spatial_awareness,High,False,True,False,False,False,appendix_c
101,H,2,1,1,3211,12621,382,spatial_awareness,High,False,True,False,False,False,appendix_c
101,I,1,0,1,1296,9494,1075,spatial_awareness,High,False,True,False,False,False,appendix_c
101,J,2,1,1,1127,17761,6658,spatial_awareness,High,False,False,False,False,False,appendix_c
102,H,9,5,3,3505,6232,382,analytical_aggregation,Hard,True,False,False,False,False,appendix_c
102,I,2,1,1,1125,7669,408,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
102,J,1,1,0,1344,13068,6884,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
103,H,2,1,1,3484,9061,356,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
103,I,2,1,1,1702,10404,1161,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
103,J,2,1,1,1855,12908,6310,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
104,H,2,1,1,3466,6838,379,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
104,I,3,2,1,1682,6609,575,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
104,J,1,0,1,1643,44321,6802,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
105,H,8,5,2,3573,12957,353,multi_hop_topological,Expert,True,False,False,False,True,appendix_c
105,I,1,0,1,1292,6776,336,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
105,J,3,2,1,1761,22589,6160,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
106,H,1,0,1,3620,13147,381,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
106,I,3,2,1,1673,13617,334,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
106,J,6,4,2,1807,21247,6952,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
107,H,1,1,0,3216,12394,517,spatial_awareness,High,False,True,False,False,False,appendix_c
107,I,3,2,1,1292,6598,323,spatial_awareness,High,False,True,False,False,False,appendix_c
107,J,3,2,1,1556,17313,7011,spatial_awareness,High,False,True,False,False,False,appendix_c
108,H,3,2,1,3525,7190,1006,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
108,I,1,1,0,1469,14274,465,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
108,J,2,1,1,1420,21477,6504,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
109,H,1,1,0,3278,9005,462,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
109,I,1,1,0,1177,14628,308,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
109,J,2,1,1,1543,11217,6311,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
110,H,1,0,1,3307,12151,364,spatial_awareness,High,False,True,False,False,False,appendix_c
110,I,3,2,1,1347,6830,395,spatial_awareness,High,False,True,False,False,False,appendix_c
110,J,1,1,0,1157,16905,5947,spatial_awareness,High,False,True,False,False,False,appendix_c
111,H,6,4,2,3293,10639,320,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
111,I,2,1,1,1466,14196,321,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
111,J,1,0,1,1436,21736,6680,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
112,H,2,1,1,3473,8655,325,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
112,I,0,0,0,1224,14230,327,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
112,J,2,1,1,1870,13240,6456,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
113,H,3,2,1,3379,5731,353,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
113,I,3,2,1,1539,14309,926,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
113,J,1,1,0,2252,18084,6631,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
114,H,3,2,1,3272,13696,432,spatial_awareness,High,False,True,False,False,False,appendix_c
114,I,3,2,1,1155,11053,415,spatial_awareness,High,False,True,False,False,False,appendix_c
114,J,1,1,0,1192,15897,6164,spatial_awareness,High,False,True,False,False,False,appendix_c
115,H,6,3,3,3153,14095,480,spatial_awareness,High,False,False,False,False,False,appendix_c
115,I,1,1,0,1137,14416,471,spatial_awareness,High,False,True,False,False,False,appendix_c
115,J,1,0,1,1928,14002,6701,spatial_awareness,High,False,True,False,False,False,appendix_c
116,H,2,1,1,3304,13241,416,spatial_awareness,High,False,True,False,False,False,appendix_c
116,I,1,1,0,1157,14409,521,spatial_awareness,High,False,True,False,False,False,appendix_c
116,J,2,1,1,1164,20860,7836,spatial_awareness,High,False,True,False,False,False,appendix_c
117,H,1,1,0,3446,6022,361,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
117,I,1,0,1,1522,15585,538,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
117,J,3,2,1,2036,23584,6600,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
118,H,1,0,1,3329,7159,427,spatial_awareness,High,False,True,False,False,False,appendix_c
118,I,1,0,1,1166,15404,1234,spatial_awareness,High,False,True,False,False,False,appendix_c
118,J,3,2,1,1105,17109,5907,spatial_awareness,High,False,True,False,False,False,appendix_c
119,H,1,1,0,3279,12609,384,spatial_awareness,High,False,True,False,False,False,appendix_c
119,I,1,1,0,1250,6728,358,spatial_awareness,High,False,True,False,False,False,appendix_c
119,J,7,4,3,1128,15391,6318,spatial_awareness,High,False,False,False,False,False,appendix_c
120,H,6,4,2,3334,13206,1126,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
120,I,6,4,2,1480,6467,338,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
120,J,2,1,1,1394,13018,6402,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
121,H,1,1,0,3310,12354,334,spatial_awareness,High,False,True,False,False,False,appendix_c
121,I,3,2,1,1321,6823,312,spatial_awareness,High,False,True,False,False,False,appendix_c
121,J,2,1,1,1149,17052,5874,spatial_awareness,High,False,True,False,False,False,appendix_c
122,H,1,0,1,3236,11627,312,spatial_awareness,High,False,True,False,False,False,appendix_c
122,I,1,1,0,1164,14017,470,spatial_awareness,High,False,True,False,False,False,appendix_c
122,J,2,1,1,1133,17016,6159,spatial_awareness,High,False,True,False,False,False,appendix_c
123,H,3,2,1,3449,10705,325,multi_hop_topological,Expert,False,False,False,False,True,appendix_c
123,I,1,1,0,1125,16877,557,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
123,J,1,0,1,2365,13551,6722,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
124,H,6,4,2,3573,13430,1014,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
124,I,2,1,1,1481,11567,364,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
124,J,9,5,3,1437,21369,6619,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
125,H,2,1,1,3267,14932,1834,spatial_awareness,High,False,True,False,False,False,appendix_c
125,I,1,1,0,1248,7695,488,spatial_awareness,High,False,True,False,False,False,appendix_c
125,J,1,0,1,1437,20351,6944,spatial_awareness,High,False,True,False,False,False,appendix_c
126,H,3,2,1,3510,17071,358,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
126,I,9,5,3,1517,14104,455,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
126,J,3,2,1,2077,20829,11480,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
127,H,6,4,2,3320,15535,1648,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
127,I,3,2,1,1585,15415,2486,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
127,J,1,1,0,2106,25919,13044,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
128,H,2,1,1,3227,9398,1733,spatial_awareness,High,False,True,False,False,False,appendix_c
128,I,1,1,0,1239,6246,328,spatial_awareness,High,False,True,False,False,False,appendix_c
128,J,4,2,2,1133,16538,6414,spatial_awareness,High,False,True,False,False,False,appendix_c
129,H,9,5,3,3326,12267,349,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
129,I,6,3,2,1442,5991,347,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
129,J,2,1,1,2061,17563,6405,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
130,H,5,3,2,3195,11508,311,spatial_awareness,High,False,False,False,False,False,appendix_c
130,I,7,5,2,1138,9695,330,spatial_awareness,High,False,False,False,False,False,appendix_c
130,J,2,1,1,1142,17815,6906,spatial_awareness,High,False,True,False,False,False,appendix_c
131,H,1,0,1,3196,15492,344,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
131,I,6,4,2,1309,13042,397,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
131,J,2,1,1,1701,12198,6308,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
132,H,4,2,2,3201,13429,392,spatial_awareness,High,False,True,False,False,False,appendix_c
132,I,1,1,0,1256,12509,363,spatial_awareness,High,False,True,False,False,False,appendix_c
132,J,1,1,0,1402,12423,6078,spatial_awareness,High,False,True,False,False,False,appendix_c
133,H,1,1,0,3336,12634,286,spatial_awareness,High,False,True,False,False,False,appendix_c
133,I,1,0,1,1275,6890,310,spatial_awareness,High,False,True,False,False,False,appendix_c
133,J,3,2,1,1130,10991,5885,spatial_awareness,High,False,False,False,False,False,appendix_c
134,H,4,3,1,3348,14386,1633,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
134,I,3,2,1,1491,6878,354,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
134,J,2,1,1,2142,21080,6209,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
135,H,3,2,1,3579,13983,363,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
135,I,3,2,1,1427,11093,624,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
135,J,0,0,0,1864,20979,6790,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
136,H,1,0,1,3273,6634,326,spatial_awareness,High,False,True,False,False,False,appendix_c
136,I,1,1,0,1160,10750,327,spatial_awareness,High,False,True,False,False,False,appendix_c
136,J,1,1,0,1185,16936,5948,spatial_awareness,High,False,True,False,False,False,appendix_c
137,H,7,4,3,3210,13597,353,spatial_awareness,High,False,False,False,False,False,appendix_c
137,I,4,3,1,1089,10577,315,spatial_awareness,High,False,True,False,False,False,appendix_c
137,J,1,1,0,1180,18461,6500,spatial_awareness,High,False,True,False,False,False,appendix_c
138,H,4,2,2,3373,14011,456,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
138,I,5,3,2,1661,8423,1248,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
138,J,0,0,0,2072,20683,5978,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
139,H,8,5,2,3668,6834,323,analytical_aggregation,Hard,False,False,False,False,True,appendix_c
139,I,2,1,1,1477,7261,920,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
139,J,2,1,1,1857,12802,6359,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
140,H,1,1,0,3219,9643,316,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
140,I,1,0,1,1290,14256,334,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
140,J,6,4,2,1807,23491,7043,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
141,H,3,2,1,3535,10129,395,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
141,I,2,2,0,1395,6413,306,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
141,J,1,0,1,2393,14985,6741,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
142,H,9,5,3,3634,12091,328,multi_hop_topological,Expert,True,False,False,False,True,appendix_c
142,I,1,0,1,1288,6717,308,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
142,J,3,2,1,2185,12454,6252,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
143,H,1,1,0,3256,11636,439,multi_hop_topological,Expert,False,False,False,False,False,appendix_c
143,I,4,2,1,1632,7045,345,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
143,J,1,0,1,2471,13210,6259,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
144,H,3,2,1,3487,12313,329,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
144,I,2,1,1,1419,7225,618,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
144,J,4,2,2,1758,19474,6332,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
145,H,1,0,1,3289,13619,864,spatial_awareness,High,False,True,False,False,False,appendix_c
145,I,3,2,1,1276,13390,578,spatial_awareness,High,False,True,False,False,False,appendix_c
145,J,0,0,0,1093,20840,6282,spatial_awareness,High,False,True,False,False,False,appendix_c
146,H,1,1,0,3268,14237,615,spatial_awareness,High,False,True,False,False,False,appendix_c
146,I,4,2,2,1297,14772,544,spatial_awareness,High,False,True,False,False,False,appendix_c
146,J,1,1,0,1115,18252,5963,spatial_awareness,High,False,True,False,False,False,appendix_c
147,H,0,0,0,3330,9064,568,spatial_awareness,High,False,True,False,False,False,appendix_c
147,I,4,3,1,1289,7111,972,spatial_awareness,High,False,True,False,False,False,appendix_c
147,J,2,1,1,1138,17949,6871,spatial_awareness,High,False,True,False,False,False,appendix_c
148,H,0,0,0,3206,14066,376,spatial_awareness,High,False,True,False,False,False,appendix_c
148,I,2,1,1,1245,10900,398,spatial_awareness,High,False,True,False,False,False,appendix_c
148,J,5,3,2,1147,20251,6367,spatial_awareness,High,False,True,False,False,False,appendix_c
149,H,1,0,1,3291,12211,359,spatial_awareness,High,False,True,False,False,False,appendix_c
149,I,3,2,1,1266,6184,334,spatial_awareness,High,False,True,False,False,False,appendix_c
149,J,3,2,1,1143,18837,6591,spatial_awareness,High,False,True,False,False,False,appendix_c
150,H,5,3,2,3536,15398,967,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
150,I,7,4,2,1574,13849,369,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
150,J,9,5,3,1285,24344,9013,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
151,H,1,1,0,3174,13879,1161,spatial_awareness,High,False,True,False,False,False,appendix_c
151,I,2,1,1,1277,7330,1401,spatial_awareness,High,False,True,False,False,False,appendix_c
151,J,3,2,1,1111,17061,6324,spatial_awareness,High,False,True,False,False,False,appendix_c
152,H,1,1,0,3365,16663,353,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
152,I,6,4,2,1641,6278,345,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
152,J,3,2,1,1810,20826,6119,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
153,H,2,1,1,3318,6709,363,spatial_awareness,High,False,True,False,False,False,appendix_c
153,I,2,1,1,1287,12243,349,spatial_awareness,High,False,True,False,False,False,appendix_c
153,J,1,1,0,1143,17482,6298,spatial_awareness,High,False,True,False,False,False,appendix_c
154,H,3,2,1,3228,12492,413,spatial_awareness,High,False,True,False,False,False,appendix_c
154,I,2,1,1,1301,13770,508,spatial_awareness,High,False,True,False,False,False,appendix_c
154,J,2,1,1,1136,16942,6648,spatial_awareness,High,False,True,False,False,False,appendix_c
155,H,2,1,1,3360,15948,2215,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
155,I,3,2,1,1514,6210,341,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
155,J,3,2,1,1293,18611,6719,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
156,H,2,1,1,3329,13456,576,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
156,I,1,1,0,1473,5822,346,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
156,J,3,2,1,2121,18943,5906,analytical_aggregation,Hard,True,True,False,False,False,appendix_c
157,H,2,1,1,3295,13094,379,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
157,I,3,2,1,1489,14873,419,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
157,J,5,3,2,1727,13780,7306,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
158,H,1,1,0,3281,11968,340,spatial_awareness,High,False,True,False,False,False,appendix_c
158,I,1,1,0,1133,14376,334,spatial_awareness,High,False,True,False,False,False,appendix_c
158,J,9,5,3,1108,20653,7858,spatial_awareness,High,False,False,False,False,False,appendix_c
159,H,1,1,0,3491,14355,378,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
159,I,3,2,1,1647,6567,388,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
159,J,2,1,1,1845,20074,6294,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
160,H,1,1,0,3185,13969,936,spatial_awareness,High,False,True,False,False,False,appendix_c
160,I,3,2,1,1334,6937,297,spatial_awareness,High,False,True,False,False,False,appendix_c
160,J,1,1,0,1137,15412,5864,spatial_awareness,High,False,True,False,False,False,appendix_c
161,H,3,2,1,3286,11497,307,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
161,I,1,0,1,1410,15097,339,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
161,J,1,1,0,2085,12089,6504,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
162,H,4,2,1,3333,15910,322,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
162,I,1,0,1,1330,6319,315,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
162,J,4,2,2,1800,17910,6359,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
163,H,1,1,0,3484,10600,339,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
163,I,2,1,1,1706,6739,384,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
163,J,4,3,1,1751,12664,6430,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
164,H,7,4,2,3382,16593,331,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
164,I,5,3,2,1513,12896,322,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
164,J,2,1,1,2262,13118,6668,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
165,H,1,0,1,3562,13018,379,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
165,I,3,2,1,1465,14026,504,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
165,J,1,1,0,1367,11573,6359,multi_hop_topological,Expert,False,False,False,False,False,appendix_c
166,H,4,2,1,3596,13948,522,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
166,I,3,2,1,1423,11728,339,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
166,J,2,1,1,1353,19241,6882,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
167,H,4,3,1,3611,15320,482,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
167,I,2,1,1,1739,7126,435,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
167,J,2,1,1,1511,19227,6606,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
168,H,3,2,1,3484,12067,667,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
168,I,1,1,0,1437,6760,601,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
168,J,2,1,1,1823,12640,6264,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
169,H,1,1,0,3327,12634,371,spatial_awareness,High,False,True,False,False,False,appendix_c
169,I,9,5,3,1120,12548,396,spatial_awareness,High,False,False,False,False,False,appendix_c
169,J,4,2,2,1144,11056,6188,spatial_awareness,High,False,True,False,False,False,appendix_c
170,H,3,2,1,3601,11162,342,multi_hop_topological,Expert,True,True,False,False,True,appendix_c
170,I,3,2,1,1728,6867,336,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
170,J,9,5,3,1912,18519,7170,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
171,H,1,1,0,3483,14414,1803,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
171,I,1,0,1,1584,6619,434,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
171,J,4,2,1,1956,20113,6295,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
172,H,2,1,1,3481,8795,398,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
172,I,1,0,1,1680,6503,375,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
172,J,5,3,2,1418,19927,6297,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
173,H,1,1,0,3569,12769,354,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
173,I,2,1,1,1630,13613,331,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
173,J,2,1,1,1670,22658,6433,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
174,H,1,1,0,3223,11333,312,spatial_awareness,High,False,True,False,False,False,appendix_c
174,I,1,1,0,1186,6439,350,spatial_awareness,High,False,True,False,False,False,appendix_c
174,J,9,5,3,1105,18807,6187,spatial_awareness,High,False,False,False,False,False,appendix_c
175,H,1,0,1,3365,7296,330,spatial_awareness,High,False,True,False,False,False,appendix_c
175,I,1,0,1,1278,6572,323,spatial_awareness,High,False,True,False,False,False,appendix_c
175,J,4,3,1,1367,17199,5849,spatial_awareness,High,False,True,False,False,False,appendix_c
176,H,4,2,2,3635,7005,425,analytical_aggregation,Hard,False,True,False,False,True,appendix_c
176,I,3,2,1,1477,7082,630,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
176,J,7,4,2,1577,13046,6437,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
177,H,4,3,1,3724,9323,1382,analytical_aggregation,Hard,False,True,False,False,True,appendix_c
177,I,4,2,2,1485,9712,965,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
177,J,2,1,1,2020,19358,6684,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
178,H,4,2,1,3453,13340,343,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
178,I,3,2,1,1633,7300,553,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
178,J,3,2,1,1870,19844,6266,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
179,H,3,2,1,3526,9489,403,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
179,I,1,0,1,1673,6845,310,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
179,J,3,2,1,1654,13749,6863,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
180,H,1,1,0,3167,8129,332,multi_hop_topological,Expert,False,False,False,False,False,appendix_c
180,I,3,2,1,1346,14658,321,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
180,J,1,0,1,1889,20020,6224,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
181,H,1,0,1,3304,7621,372,spatial_awareness,High,False,True,False,False,False,appendix_c
181,I,1,0,1,1211,12535,584,spatial_awareness,High,False,True,False,False,False,appendix_c
181,J,3,2,1,1136,17778,6245,spatial_awareness,High,False,True,False,False,False,appendix_c
182,H,1,0,1,3299,6609,397,spatial_awareness,High,False,True,False,False,False,appendix_c
182,I,4,3,1,1203,13770,327,spatial_awareness,High,False,True,False,False,False,appendix_c
182,J,3,2,1,1103,17240,6204,spatial_awareness,High,False,True,False,False,False,appendix_c
183,H,1,1,0,3156,14621,2182,spatial_awareness,High,False,True,False,False,False,appendix_c
183,I,1,1,0,1169,13053,333,spatial_awareness,High,False,True,False,False,False,appendix_c
183,J,4,2,2,1098,17592,7018,spatial_awareness,High,False,False,False,False,False,appendix_c
184,H,7,4,2,3271,13407,577,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
184,I,4,2,2,1533,15255,423,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
184,J,4,3,1,1955,13357,6535,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
185,H,1,0,1,3322,6666,292,spatial_awareness,High,False,True,False,False,False,appendix_c
185,I,3,2,1,1345,6916,296,spatial_awareness,High,False,True,False,False,False,appendix_c
185,J,6,4,2,1809,19434,6675,spatial_awareness,High,False,False,False,False,False,appendix_c
186,H,2,1,1,3221,11700,345,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
186,I,6,4,2,1171,10430,643,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
186,J,4,2,1,1782,20503,6784,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
187,H,1,1,0,3634,12674,337,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
187,I,2,1,1,1694,6957,336,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
187,J,1,0,1,1977,20755,6529,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
188,H,3,2,1,3313,13574,983,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
188,I,6,4,2,1583,13116,349,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
188,J,0,0,0,2380,12918,6164,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
189,H,2,1,1,3253,12267,353,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
189,I,3,2,1,1729,8197,315,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
189,J,8,5,3,1837,11946,6404,multi_hop_topological,Expert,True,False,False,False,False,appendix_c
190,H,1,0,1,3355,7100,340,spatial_awareness,High,False,True,False,False,False,appendix_c
190,I,4,2,2,1322,6491,330,spatial_awareness,High,False,True,False,False,False,appendix_c
190,J,1,1,0,1623,17398,6361,spatial_awareness,High,True,True,False,False,False,appendix_c
191,H,1,1,0,3571,12372,328,multi_hop_topological,Expert,False,True,False,False,True,appendix_c
191,I,1,0,1,1536,6284,314,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
191,J,4,3,1,1827,13022,6142,multi_hop_topological,Expert,False,True,False,False,False,appendix_c
192,H,3,2,1,3272,9720,446,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
192,I,1,1,0,1368,14605,358,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
192,J,1,1,0,2165,18915,6109,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
193,H,7,4,3,3216,9941,322,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
193,I,7,4,2,1185,11377,354,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
193,J,3,2,1,2193,14404,6772,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
194,H,7,5,2,3506,6995,1125,multi_hop_topological,Expert,True,False,False,False,True,appendix_c
194,I,2,1,1,1670,7204,325,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
194,J,4,2,2,1481,17141,6114,multi_hop_topological,Expert,True,True,False,False,False,appendix_c
195,H,1,0,1,3271,13751,342,spatial_awareness,High,False,True,False,False,False,appendix_c
195,I,1,1,0,907,14406,441,spatial_awareness,High,False,True,False,False,False,appendix_c
195,J,1,0,1,1869,12873,6837,spatial_awareness,High,False,True,False,False,False,appendix_c
196,H,3,2,1,3620,9604,429,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
196,I,2,1,1,1468,12120,442,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
196,J,1,1,0,2397,13463,6857,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
197,H,2,1,1,3474,9690,357,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
197,I,6,4,2,1566,7001,365,analytical_aggregation,Hard,True,True,False,False,False,appendix_c
197,J,2,1,1,1852,24424,5901,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
198,H,7,4,2,3379,14089,449,analytical_aggregation,Hard,False,False,False,False,False,appendix_c
198,I,2,1,1,1484,6206,552,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
198,J,3,2,1,1661,13159,6674,analytical_aggregation,Hard,False,True,False,False,False,appendix_c
